id,role,role_m,name,squad,price,age,myrating,mate,regularness,fvm,expmf,expprice,expstd
6424,C,M;C,Prati,Torino,7,21,3.4,,,11,6.33,1,6
6640,C,W,Felici,Cagliari,7,24,3.6,,,7,6.43,1,6
5813,C,C;T,Miretti,Juventus,7,22,3.7,,,12,6.56,1,6
6015,C,C;T,Berisha M.,Lecce,7,21,3.7,,,9,6.52,1,6
6549,C,W;A,Pierotti,Lecce,7,27,3.6,,,13,6.49,1,7
5131,C,M;C,Gilmour,Napoli,7,24,3.4,,,12,6.33,1,6
6170,C,C,Gineitis,Torino,7,21,3.6,,,9,6.5,1,6
7028,C,C,Bernede,Verona,7,26,3.8,,,11,6.6,1,6
7198,C,C,Piotrowski,Udinese,7,26,3.8,,,11,6.6,1,6
7208,C,M;C,Miller L.,Udinese,7,23,3.4,,,11,6.34,1,6
7209,C,C,Sorensen O.,Parma,7,23,3.7,,,12,6.56,1,6
6005,C,C;T,Ilkhan,Torino,7,21,3.7,,,8,6.51,1,6
6274,C,C,Diouf,Inter,7,21,3.7,,,13,6.53,1,7
4479,C,W;T,Elmas,Napoli,7,25,3.8,,,13,6.58,1,7
801,C,M;C,Gagliardini,Verona,7,31,3.5,,,12,6.38,1,6
6024,C,M;C,Sulemana I.,Cagliari,6,23,3.4,,,10,6.34,1,6
5784,C,C,Aebischer,Pisa,6,28,3.8,,,12,6.62,1,6
6206,C,C;T,Fabbian,Fiorentina,6,22,3.7,,,9,6.56,1,6
1871,C,M;C,Deiola,Cagliari,6,31,3.4,,,11,6.34,1,6
6629,C,C;T,Dele-Bashiru,Lazio,6,24,3.8,,,14,6.61,2,7
5998,C,E;W,Zerbin,Cremonese,6,26,3.5,,,9,6.35,1,6
7138,C,M;C,Ordonez C.,Parma,6,21,3.4,,,12,6.33,1,6
5318,C,W;T,Tramoni M.,Pisa,6,24,3.7,,,10,6.56,1,6
6246,C,M;C,Lipani,Sassuolo,6,20,3.4,,,8,6.3,1,6
6458,C,C,Serdar,Verona,6,28,3.6,,,10,6.47,1,6
5858,C,C;T,Ferguson,Bologna,5,26,3.8,,,12,6.6,1,6
27,C,M;C,Grassi,Cremonese,5,30,3.3,,,8,6.27,1,6
6917,C,M;C,Masini,Genoa,5,23,3.4,,,7,6.33,1,6
5457,C,M;C,Maleh,Cremonese,5,30,3.3,,,5,6.24,1,5
5992,C,M;C,Bondo,Cremonese,5,22,3.3,,,12,6.27,1,6
5295,C,C;W,Musah,Atalanta,5,22,3.5,,,11,6.4,1,6
5290,C,M;C,Estevez,Parma,5,29,3.5,,,8,6.36,1,6
7146,C,E;M,Tourè I.,Pisa,5,26,3.6,,,12,6.45,1,6
6593,C,C;T,Akinsanmiro,Pisa,5,19,3.6,,,11,6.48,1,6
6481,C,C,Payero,Cremonese,5,26,3.6,,,8,6.45,1,6
5286,C,M;C,Akpa Akpro,Verona,5,33,3.5,,,10,6.37,1,6
7322,C,M;C,Ngom,Lecce,5,25,3.4,,,1,6.31,1,5
7331,C,M;C,Loyola,Pisa,5,23,3.4,,,11,6.34,1,6
7341,C,M;C,Amorim,Genoa,5,25,3.5,,,11,6.35,1,6
2848,C,C;T,Frattesi,Inter,4,25,3.8,,,10,6.61,1,6
5685,C,C;T,Koopmeiners,Juventus,4,27,3.7,,,11,6.54,1,6
5319,C,C,Sohm,Bologna,4,24,3.7,,,12,6.53,1,6
7145,C,E;M,Piccinini G.,Pisa,4,23,3.5,,,10,6.4,1,6
5688,C,W;T,Harroui,Verona,4,27,3.8,,,10,6.58,1,6
6486,C,W;T,Suslov,Verona,4,23,3.6,,,13,6.43,1,7
7203,C,C,Jashari,Milan,4,23,3.7,,,10,6.56,1,6
6218,C,W;T;A,Oristanio,Parma,4,22,3.7,,,10,6.53,1,6
6575,C,W;A,Zaragoza,Roma,4,23,3.7,,,10,6.54,1,6
4284,C,M;C,Sergi Roberto,Como,3,33,3.5,,,12,6.38,1,6
6010,C,C;T,Fazzini,Fiorentina,3,22,3.9,,,10,6.66,1,6
6191,C,M;C,Belahyane,Lazio,3,21,3.3,,,7,6.23,1,6
6984,C,W;A,Ondrejka,Parma,3,22,3.7,,,9,6.52,1,6
7147,C,M;C,Hojholt,Pisa,3,24,3.4,,,7,6.33,1,6
7150,C,C,Vural,Pisa,3,19,3.6,,,6,6.46,1,6
7157,C,C,Iannoni,Sassuolo,3,23,3.7,,,8,6.55,1,6
6212,C,M;C,Zarraga,Udinese,3,28,3.4,,,6,6.28,1,6
5850,C,C,Lovric,Verona,3,28,3.6,,,9,6.48,1,6
7254,C,T,Lorran,Pisa,3,19,4.0,,,8,6.79,1,6
6112,C,E;W,Iling Junior,Pisa,3,21,3.5,,,11,6.36,1,6
7132,C,M;C,Collocolo,Cremonese,2,26,3.4,,,8,6.34,1,6
5788,C,T,Sabiri,Fiorentina,2,29,4.3,,,4,6.98,1,5
6980,C,W,Venturino,Roma,2,19,3.6,,,12,6.48,1,6
4459,C,M;C,Rovella,Lazio,2,23,3.4,,,8,6.3,1,6
5872,C,C;T,Helgason,Lecce,2,26,3.6,,,7,6.5,1,6
7149,C,M;C,Marin M.,Pisa,2,27,3.5,,,8,6.35,1,6
6219,C,M;C,Boloca,Sassuolo,2,26,3.4,,,4,6.32,1,5
6889,C,C;T,Anjorin,Torino,2,23,3.8,,,9,6.59,1,6
5540,C,M;C,Niasse,Verona,2,28,3.5,,,9,6.36,1,6
7248,C,M;C,Gorter,Lecce,2,25,3.4,,,1,6.31,1,5
7010,C,M;C,Al-Musrati,Verona,2,29,3.5,,,7,6.35,1,6
4677,C,W,Cornet,Genoa,2,29,3.7,,,5,6.56,1,5
7036,C,C;T,Bakola,Sassuolo,2,19,3.6,,,7,6.46,1,6
7165,C,M;C,Liteta,Cagliari,1,19,3.4,,,6,6.29,1,6
6645,C,T,Marchwinski,Lecce,1,23,4.0,,,2,6.79,1,5
4890,C,M;C,Tameze,Torino,1,31,3.5,,,9,6.37,1,6
5007,C,C,Ilic,Torino,1,24,3.6,,,8,6.45,1,6
6677,C,C;T,Adzic,Juventus,1,19,3.6,,,1,6.44,1,5
5610,C,M;C,Vranckx,Sassuolo,1,23,3.4,,,9,6.33,1,6
7246,C,C,Sala A.,Lecce,1,19,3.6,,,9,6.47,1,6
5561,C,W;T,Stengs,Pisa,1,26,3.7,,,8,6.56,1,6
6538,C,M;C,Onana J.,Genoa,1,25,3.4,,,4,6.32,1,5
7276,C,C,Cremaschi,Parma,1,21,3.7,,,8,6.51,1,6
7319,C,M;C,Fofana Sa.,Lecce,1,24,3.4,,,6,6.32,1,6
7345,C,W;T,Przyborek,Lazio,1,19,3.6,,,6,6.44,1,6
7357,C,C;T,Lahdo,Como,1,22,3.7,,,5,6.52,1,5
2764,A,Pc,Martinez L.,Inter,33,28,4.3,,,315,7.96,218,52
4871,A,Pc,Thuram,Inter,32,28,4.3,,,270,7.87,182,45
6052,A,Pc,Hojlund,Napoli,27,22,4.0,,,213,7.58,138,35
7017,A,Pc,Douvikas,Como,26,26,4.0,,,200,7.57,128,33
6434,A,A,Yildiz,Juventus,26,20,4.0,,,182,7.57,114,30
531,A,A,Berardi,Sassuolo,25,31,3.7,,,90,7.21,45,15
5585,A,A,Malen,Roma,25,26,4.7,,,350,8.34,246,58
6435,A,Pc,Krstovic,Atalanta,24,24,3.6,,,95,7.11,48,16
5637,A,Pc,Davis K.,Udinese,24,27,3.5,,,110,7.05,59,18
2137,A,Pc,Scamacca,Atalanta,23,26,3.7,,,95,7.21,48,16
505,A,A,Bonazzoli,Cremonese,22,28,3.5,,,40,6.99,10,7
7071,A,Pc,Esposito F.P.,Inter,22,20,3.4,,,41,6.95,11,7
2061,A,Pc,Simeone,Torino,22,30,3.4,,,99,6.95,51,16
4463,A,A,Esposito Se.,Cagliari,21,23,3.5,,,70,7.04,30,12
6060,A,A,Laurientè,Sassuolo,21,26,3.6,,,82,7.17,39,14
6669,A,Pc,Bonny,Inter,20,21,3.3,,,15,6.76,1,3
4510,A,A,Leao,Milan,20,26,3.6,,,80,7.13,37,13
5734,A,A,Soulè,Roma,20,22,3.6,,,85,7.15,41,14
7023,A,Pc,Pellegrino M.,Parma,18,23,3.6,,,67,7.09,28,11
4728,A,A,Nkunku,Milan,18,27,3.5,,,43,7.0,12,7
6572,A,Pc,Castro S.,Bologna,17,21,3.4,,,30,6.86,4,5
5995,A,A,De Ketelaere,Atalanta,16,24,3.5,,,59,7.02,23,10
2097,A,Pc,Kean,Fiorentina,16,25,3.6,,,40,7.15,10,7
2841,A,Pc,Vlahovic,Juventus,16,25,3.7,,,100,7.22,52,17
2489,A,A,Pedro,Lazio,16,38,3.4,,,20,6.9,1,3
5455,A,A,Moreo,Pisa,16,32,3.4,,,25,6.92,1,4
2038,A,Pc,Pinamonti,Sassuolo,16,26,3.4,,,55,6.92,20,9
6646,A,A,Adams C.,Torino,16,29,3.3,,,23,6.82,1,4
2499,A,Pc,Vardy,Cremonese,16,38,3.2,,,32,6.67,5,5
7129,A,W;A,Rodriguez Je.,Como,15,20,3.1,,,27,6.59,2,5
6001,A,W;A,Banda,Lecce,15,24,3.2,,,22,6.62,1,4
4371,A,A,Raspadori,Atalanta,15,25,3.5,,,37,6.98,8,6
2531,A,Pc,Lukaku,Napoli,15,32,3.4,,,10,6.94,1,2
4923,A,Pc,Colombo,Genoa,14,23,3.3,,,37,6.81,8,6
6556,A,A,Noslin,Lazio,14,26,3.3,,,24,6.75,1,4
6552,A,Pc,Orban G.,Verona,14,23,3.4,,,15,6.92,1,3
6164,A,Pc,Vitinha O.,Genoa,13,25,3.2,,,20,6.72,1,3
5544,A,Pc,David,Juventus,13,25,3.5,,,28,6.98,2,5
309,A,A,Dybala,Roma,13,31,3.6,,,50,7.08,17,8
7162,A,A,Giovane,Napoli,13,22,3.3,,,8,6.8,1,1
7199,A,A,Kilicsoy,Cagliari,13,20,3.3,,,7,6.76,1,1
4436,A,A,Cambiaghi,Bologna,12,24,3.2,,,10,6.71,1,2
6967,A,W;A,Diao,Como,12,19,3.1,,,30,6.58,4,5
5506,A,A,Ekuban,Genoa,12,31,3.2,,,12,6.68,1,2
7008,A,Pc,Gimenez,Milan,12,24,3.4,,,12,6.92,1,2
6243,A,Pc,Borrelli,Cagliari,11,25,3.4,,,15,6.93,1,3
5500,A,W;A,Cancellieri,Lazio,11,23,3.0,,,12,6.48,1,2
6439,A,Pc,Cheddira,Lecce,11,27,3.5,,,23,6.96,1,4
2832,A,W;A,Boga,Juventus,11,28,3.3,,,37,6.74,8,6
5515,A,A,Okereke,Cremonese,10,28,3.4,,,5,6.84,1,1
6822,A,A,Ekhator,Genoa,10,19,3.3,,,8,6.75,1,1
6675,A,Pc,Dovbyk,Roma,10,28,3.4,,,8,6.86,1,1
6365,A,Pc,Ferguson E.,Roma,10,20,3.4,,,12,6.85,1,2
5336,A,Pc,Nzola,Sassuolo,10,29,3.4,,,15,6.91,1,3
2678,A,Pc,Fullkrug,Milan,10,32,3.4,,,12,6.84,1,2
7316,A,Pc,Durosinmi,Pisa,10,23,3.4,,,9,6.9,1,2
7347,A,A,Bowie,Verona,10,23,3.4,,,33,6.93,5,5
5918,A,A,Sulemana K.,Atalanta,9,23,3.3,,,7,6.81,1,1
4359,A,Pc,Piccoli,Fiorentina,9,24,3.3,,,15,6.8,1,3
7313,A,Pc,Ratkov,Lazio,9,22,3.4,,,9,6.88,1,2
608,A,Pc,Zapata D.,Torino,8,34,3.3,,,15,6.79,1,3
7252,A,Pc,Stulic,Lecce,8,23,3.4,,,12,6.91,1,2
6380,A,W;A,Solomon,Fiorentina,8,26,3.2,,,18,6.62,1,3
6981,A,Pc,Vaz,Roma,8,22,3.4,,,11,6.89,1,2
7001,A,W;A,N'Dri,Lecce,7,25,3.1,,,10,6.57,1,2
7249,A,Pc,Buksa,Udinese,7,29,3.4,,,8,6.89,1,1
6643,A,Pc,Dallinga,Bologna,6,25,3.2,,,9,6.71,1,2
7127,A,W;A,Addai,Como,6,20,3.0,,,9,6.48,1,2
5672,A,Pc,Dia,Lazio,6,28,3.3,,,9,6.8,1,2
6827,A,A,Njie,Torino,6,20,3.3,,,4,6.75,1,1
7342,A,Pc,Elphege,Parma,6,25,3.4,,,18,6.94,1,3
7128,A,W;A,Kuhn,Como,5,25,3.1,,,9,6.56,1,2
5471,A,Pc,Djuric,Cremonese,5,35,3.3,,,8,6.73,1,1
6836,A,Pc,Meister,Pisa,5,22,3.4,,,9,6.88,1,2
441,A,Pc,Belotti,Cagliari,5,31,3.4,,,10,6.86,1,2
7272,A,Pc,Gueye,Udinese,5,22,3.4,,,1,6.85,1,1
7374,A,Pc,Mendy P.,Cagliari,5,19,3.3,,,15,6.83,1,3
479,A,Pc,Sanabria,Cremonese,4,29,3.1,,,10,6.59,1,2
6159,A,A,Sarr A.,Verona,4,21,3.2,,,8,6.66,1,1
6630,A,Pc,Mosquera,Verona,4,26,3.2,,,8,6.68,1,1
6314,A,Pc,Openda,Juventus,4,25,3.4,,,8,6.91,1,1
7344,A,Pc,Stojilkovic,Pisa,4,27,3.4,,,7,6.9,1,1
7349,A,Pc,Kulenovic,Torino,4,25,3.4,,,9,6.91,1,2
6895,A,W;A,Dominguez B.,Bologna,3,23,3.2,,,8,6.61,1,1
247,A,Pc,Pavoletti,Cagliari,3,36,3.2,,,7,6.68,1,1
6207,A,W;A,Almqvist,Parma,3,25,3.0,,,7,6.41,1,1
6519,A,Pc,Camarda,Lecce,2,17,3.3,,,8,6.74,1,1
7161,A,Pc,Bayo V.,Udinese,2,28,3.4,,,8,6.9,1,1
313,A,Pc,Morata,Como,2,32,3.3,,,10,6.8,1,2
7239,A,Pc,Braschi,Fiorentina,2,19,3.3,,,1,6.79,1,1
6555,A,Pc,Moumbagna,Cremonese,2,25,3.4,,,5,6.9,1,1
7338,A,A,Albarracin,Cagliari,2,19,3.2,,,1,6.72,1,1
7381,A,Pc,Mikolajewski,Parma,2,20,3.3,,,1,6.81,1,1
2012,A,Pc,Milik,Juventus,1,31,3.4,,,5,6.84,1,1
7158,A,Pc,Moro L.,Sassuolo,1,26,3.4,,,1,6.88,1,1
7183,A,A,Aboukhlal,Torino,1,25,3.4,,,8,6.84,1,1
7213,A,Pc,Frigan,Parma,1,22,3.4,,,5,6.87,1,1
7262,A,A,Balentien,Milan,1,20,3.3,,,1,6.74,1,1
7277,A,Pc,Arena A.,Roma,1,25,3.4,,,1,6.88,1,1
7309,A,Pc,Isaac,Verona,1,23,3.4,,,1,6.87,1,1
7317,A,Pc,Trepy,Cagliari,1,19,3.3,,,1,6.79,1,1
7368,A,Pc,Vermesan,Verona,1,18,3.3,,,1,6.76,1,1
7388,A,A,Mosconi,Inter,1,18,3.2,,,1,6.69,1,1
